USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
USER-053,PROD-055,view,1774753356
USER-018,PROD-108,view,1774753942
USER-027,PROD-079,view,1774754722
USER-037,PROD-172,view,1774756899
USER-059,PROD-168,view,1774757227
USER-016,PROD-134,view,1774757260
USER-005,PROD-121,view,1774760065
USER-003,PROD-085,add_to_cart,1774761934
USER-054,PROD-167,view,1774763981
USER-017,PROD-166,view,1774764112
USER-020,PROD-152,view,1774764127
USER-023,PROD-142,view,1774764311
USER-050,PROD-169,add_to_cart,1774764586
USER-071,PROD-108,view,1774765781
USER-010,PROD-133,add_to_cart,1774765898
USER-022,PROD-173,view,1774766036
USER-073,PROD-039,purchase,1774766490
USER-003,PROD-059,view,1774767712
USER-034,PROD-024,view,1774767916
USER-018,PROD-127,add_to_cart,1774767950
USER-027,PROD-088,add_to_cart,1774768154
USER-004,PROD-075,view,1774768524
USER-031,PROD-157,view,1774769001
USER-024,PROD-083,view,1774769541
USER-068,PROD-073,add_to_cart,1774771126
USER-064,PROD-083,view,1774771372
USER-015,PROD-067,add_to_cart,1774772089
USER-033,PROD-147,view,1774773394
USER-040,PROD-078,add_to_cart,1774775621
USER-064,PROD-079,view,1774775672
USER-066,PROD-170,view,1774775867
USER-058,PROD-198,view,1774776545
USER-021,PROD-162,view,1774778288
USER-032,PROD-081,view,1774781675
USER-069,PROD-017,view,1774782442
USER-025,PROD-001,view,1774786683
USER-010,PROD-018,purchase,1774788392
USER-071,PROD-112,view,1774790022
USER-012,PROD-064,view,1774791399
USER-023,PROD-043,view,1774791421
USER-044,PROD-199,view,1774792303
USER-050,PROD-198,view,1774792661
USER-067,PROD-128,view,1774793225
USER-067,PROD-080,view,1774793284
USER-058,PROD-183,view,1774795364
USER-036,PROD-151,view,1774796179
USER-041,PROD-030,view,1774796548
USER-006,PROD-128,view,1774797497
USER-008,PROD-090,view,1774797677
USER-055,PROD-022,view,1774798257
USER-068,PROD-082,view,1774799316
USER-044,PROD-181,view,1774799802
USER-069,PROD-013,view,1774800742
USER-038,PROD-016,view,1774801104
USER-028,PROD-089,view,1774801282
USER-048,PROD-020,view,1774801400
USER-073,PROD-009,purchase,1774802144
USER-011,PROD-133,view,1774803146
USER-010,PROD-005,view,1774803194
USER-019,PROD-154,view,1774803488
USER-059,PROD-152,add_to_cart,1774805650
USER-021,PROD-115,view,1774805961
USER-018,PROD-123,view,1774806847
USER-024,PROD-077,view,1774807752
USER-047,PROD-013,view,1774808246
USER-070,PROD-032,view,1774809765
USER-040,PROD-116,view,1774809832
USER-068,PROD-074,add_to_cart,1774811541
USER-021,PROD-136,add_to_cart,1774811928
USER-035,PROD-041,view,1774812330
USER-045,PROD-142,view,1774814534
USER-065,PROD-055,purchase,1774817663
USER-074,PROD-118,view,1774818301
USER-071,PROD-069,view,1774819054
USER-064,PROD-073,purchase,1774819644
USER-071,PROD-020,view,1774820606
USER-057,PROD-045,view,1774820786
USER-002,PROD-165,view,1774820977
USER-041,PROD-105,view,1774821453
USER-018,PROD-136,view,1774821608
USER-048,PROD-031,view,1774821960
USER-050,PROD-189,view,1774822013
USER-011,PROD-079,view,1774822485
USER-066,PROD-177,view,1774822717
USER-019,PROD-007,view,1774823169
USER-005,PROD-040,add_to_cart,1774823584
USER-070,PROD-045,view,1774825191
USER-040,PROD-055,view,1774825829
USER-072,PROD-105,view,1774826188
USER-001,PROD-086,view,1774826582
USER-009,PROD-131,add_to_cart,1774826848
USER-066,PROD-156,add_to_cart,1774827155
USER-015,PROD-134,view,1774827303
USER-010,PROD-146,view,1774828818
USER-001,PROD-101,view,1774828866
USER-036,PROD-127,view,1774828996
USER-055,PROD-007,view,1774830865
USER-037,PROD-147,add_to_cart,1774831774
USER-075,PROD-157,view,1774832018
USER-063,PROD-082,view,1774832620
USER-012,PROD-014,view,1774832876
USER-028,PROD-072,add_to_cart,1774833176
USER-037,PROD-173,view,1774834421
USER-007,PROD-085,view,1774834527
USER-062,PROD-124,add_to_cart,1774834760
USER-052,PROD-027,view,1774834767
USER-050,PROD-111,view,1774835442
USER-003,PROD-115,view,1774838227
USER-020,PROD-138,view,1774838576
USER-018,PROD-087,view,1774840377
USER-029,PROD-133,add_to_cart,1774840981
USER-022,PROD-135,view,1774841150
USER-067,PROD-127,view,1774841464
USER-023,PROD-162,view,1774841675
USER-049,PROD-059,view,1774842362
USER-055,PROD-145,add_to_cart,1774842483
USER-002,PROD-197,view,1774843181
USER-074,PROD-046,view,1774843858
USER-064,PROD-154,add_to_cart,1774844018
USER-068,PROD-140,view,1774845722
USER-042,PROD-099,view,1774846782
USER-002,PROD-165,add_to_cart,1774846817
USER-069,PROD-034,view,1774847064
USER-010,PROD-009,view,1774847397
USER-022,PROD-127,add_to_cart,1774848770
USER-053,PROD-142,view,1774849404
USER-024,PROD-167,view,1774849651
USER-005,PROD-029,view,1774850328
USER-065,PROD-108,add_to_cart,1774851724
USER-020,PROD-023,view,1774851920
USER-057,PROD-128,view,1774852066
USER-020,PROD-093,view,1774852540
USER-007,PROD-083,view,1774855991
USER-062,PROD-185,view,1774856237
USER-003,PROD-033,view,1774857810
USER-056,PROD-036,view,1774858729
USER-013,PROD-017,view,1774860149
USER-021,PROD-071,view,1774860171
USER-011,PROD-122,view,1774864236
USER-011,PROD-108,view,1774864770
USER-026,PROD-158,view,1774867274
USER-035,PROD-037,view,1774868451
USER-056,PROD-005,view,1774868848
USER-053,PROD-037,view,1774870303
USER-052,PROD-028,view,1774871178
USER-005,PROD-188,view,1774871645
USER-075,PROD-130,add_to_cart,1774872366
USER-007,PROD-089,view,1774873672
USER-009,PROD-043,view,1774875087
USER-028,PROD-061,view,1774875806
USER-041,PROD-059,view,1774876141
USER-075,PROD-059,view,1774876974
USER-073,PROD-095,view,1774877180
USER-048,PROD-120,add_to_cart,1774877274
USER-047,PROD-114,view,1774877955
USER-046,PROD-099,view,1774878758
USER-004,PROD-178,view,1774880829
USER-031,PROD-185,view,1774881379
USER-055,PROD-019,view,1774882123
USER-065,PROD-181,view,1774882618
USER-066,PROD-149,purchase,1774887383
USER-032,PROD-035,view,1774889768
USER-021,PROD-169,view,1774891695
USER-035,PROD-100,view,1774892740
USER-053,PROD-049,view,1774893394
USER-021,PROD-117,view,1774893414
USER-057,PROD-046,view,1774893937
USER-029,PROD-018,view,1774894544
USER-068,PROD-156,add_to_cart,1774895219
USER-018,PROD-009,view,1774896764
USER-002,PROD-106,view,1774897253
USER-034,PROD-012,view,1774899821
USER-075,PROD-059,view,1774903144
USER-057,PROD-069,view,1774905484
USER-072,PROD-177,view,1774905892
USER-021,PROD-175,view,1774906353
USER-005,PROD-054,view,1774907129
USER-072,PROD-191,view,1774908478
USER-014,PROD-125,view,1774909051
USER-062,PROD-020,view,1774909858
USER-012,PROD-062,add_to_cart,1774910314
USER-070,PROD-188,view,1774910491
USER-037,PROD-053,view,1774911017
USER-035,PROD-161,view,1774912986
USER-015,PROD-149,add_to_cart,1774913047
USER-026,PROD-132,add_to_cart,1774914192
USER-069,PROD-002,view,1774914210
USER-051,PROD-082,view,1774915127
USER-066,PROD-156,view,1774915378
USER-057,PROD-070,view,1774915440
USER-068,PROD-084,view,1774917078
USER-047,PROD-023,view,1774921683
USER-048,PROD-097,view,1774923307
USER-004,PROD-080,view,1774923652
USER-008,PROD-118,view,1774924590
USER-021,PROD-171,view,1774925002
USER-008,PROD-059,add_to_cart,1774926791
USER-005,PROD-003,view,1774928094
USER-031,PROD-191,view,1774928115
USER-053,PROD-059,view,1774928394
USER-001,PROD-033,view,1774928769
USER-032,PROD-110,view,1774931198
USER-023,PROD-152,view,1774933275
USER-024,PROD-032,add_to_cart,1774937687
USER-018,PROD-077,view,1774938236
USER-016,PROD-112,add_to_cart,1774938442
USER-024,PROD-098,view,1774939434
USER-050,PROD-191,add_to_cart,1774940523
USER-038,PROD-125,purchase,1774941319
USER-043,PROD-200,add_to_cart,1774943536
USER-041,PROD-195,view,1774944733
USER-015,PROD-050,view,1774944936
USER-004,PROD-040,view,1774945716
USER-011,PROD-164,view,1774946123
USER-017,PROD-171,view,1774946708
USER-039,PROD-097,view,1774947047
USER-003,PROD-056,view,1774948266
USER-032,PROD-091,view,1774948280
USER-011,PROD-102,view,1774948360
USER-044,PROD-041,view,1774950265
USER-061,PROD-130,view,1774953265
USER-069,PROD-132,view,1774953993
USER-047,PROD-188,view,1774956473
USER-010,PROD-017,view,1774957129
USER-074,PROD-018,add_to_cart,1774957957
USER-044,PROD-065,view,1774959021
USER-071,PROD-024,view,1774959710
USER-004,PROD-050,view,1774959967
USER-065,PROD-091,add_to_cart,1774960343
USER-047,PROD-050,view,1774963427
USER-067,PROD-070,view,1774963548
USER-029,PROD-074,view,1774964767
USER-053,PROD-066,view,1774964777
USER-022,PROD-165,view,1774965494
USER-014,PROD-103,view,1774967248
USER-061,PROD-161,view,1774967604
USER-006,PROD-011,view,1774967641
USER-040,PROD-094,view,1774967840
USER-070,PROD-192,view,1774968055
USER-017,PROD-166,view,1774969131
USER-040,PROD-017,view,1774969578
USER-016,PROD-087,add_to_cart,1774969983
USER-060,PROD-151,view,1774969986
USER-021,PROD-071,add_to_cart,1774970061
USER-074,PROD-143,add_to_cart,1774970611
USER-006,PROD-023,view,1774970832
USER-020,PROD-039,view,1774971620
USER-032,PROD-075,view,1774971705
USER-060,PROD-010,purchase,1774972038
USER-049,PROD-171,purchase,1774974394
USER-036,PROD-088,view,1774974802
USER-062,PROD-191,add_to_cart,1774975197
USER-041,PROD-036,add_to_cart,1774975837
USER-017,PROD-163,view,1774977981
USER-048,PROD-072,view,1774978128
USER-057,PROD-114,add_to_cart,1774978152
USER-075,PROD-073,purchase,1774979181
USER-026,PROD-026,view,1774979310
USER-022,PROD-102,view,1774979704
USER-062,PROD-025,view,1774982547
USER-050,PROD-061,add_to_cart,1774984475
USER-009,PROD-082,view,1774985090
USER-073,PROD-197,view,1774985363
USER-009,PROD-191,view,1774985421
USER-054,PROD-101,add_to_cart,1774985980
USER-001,PROD-096,view,1774986273
USER-057,PROD-020,view,1774987440
USER-014,PROD-110,view,1774988627
USER-031,PROD-010,view,1774989495
USER-025,PROD-092,view,1774991769
USER-015,PROD-105,view,1774992362
USER-033,PROD-178,view,1774993183
USER-041,PROD-073,view,1774994705
USER-048,PROD-027,view,1774994902
USER-046,PROD-023,view,1774995654
USER-047,PROD-122,view,1774995804
USER-009,PROD-034,view,1774997136
USER-062,PROD-099,view,1774997964
USER-031,PROD-163,view,1774998605
USER-023,PROD-074,view,1775001461
USER-034,PROD-049,add_to_cart,1775002194
USER-024,PROD-080,add_to_cart,1775004702
USER-052,PROD-001,view,1775005402
USER-014,PROD-116,view,1775005817
USER-023,PROD-200,view,1775005889
USER-019,PROD-163,view,1775010904
USER-010,PROD-084,view,1775010916
USER-064,PROD-071,add_to_cart,1775011354
USER-034,PROD-041,add_to_cart,1775011654
USER-031,PROD-168,view,1775011835
USER-050,PROD-172,add_to_cart,1775012779
USER-008,PROD-102,view,1775012822
USER-037,PROD-061,view,1775014358
USER-053,PROD-041,view,1775014711
USER-056,PROD-086,view,1775015452
USER-021,PROD-072,view,1775015939
USER-034,PROD-126,view,1775016437
USER-015,PROD-044,view,1775017484
USER-041,PROD-022,view,1775018756
USER-043,PROD-052,add_to_cart,1775022076
USER-038,PROD-120,view,1775023526
USER-063,PROD-123,view,1775025227
USER-049,PROD-175,view,1775025372
USER-001,PROD-131,view,1775026408
USER-070,PROD-018,view,1775027416
USER-031,PROD-169,view,1775027787
USER-036,PROD-155,view,1775030433
USER-052,PROD-113,add_to_cart,1775031486
USER-054,PROD-170,view,1775031505
USER-005,PROD-087,view,1775032178
USER-015,PROD-044,view,1775033849
USER-014,PROD-107,view,1775036783
USER-062,PROD-106,purchase,1775038113
USER-047,PROD-176,view,1775039248
USER-023,PROD-075,purchase,1775039426
USER-016,PROD-034,add_to_cart,1775040597
USER-051,PROD-158,purchase,1775042193
USER-004,PROD-068,view,1775043871
USER-031,PROD-029,view,1775044330
USER-022,PROD-164,view,1775044572
USER-027,PROD-047,view,1775046119
USER-072,PROD-134,view,1775046681
USER-062,PROD-086,add_to_cart,1775046689
USER-032,PROD-071,view,1775047410
USER-074,PROD-174,add_to_cart,1775047941
USER-023,PROD-174,add_to_cart,1775048151
USER-003,PROD-083,view,1775048656
USER-052,PROD-044,view,1775050347
USER-027,PROD-009,view,1775051818
USER-051,PROD-117,view,1775052400
USER-061,PROD-105,purchase,1775053608
USER-056,PROD-105,view,1775054592
USER-069,PROD-006,view,1775055353
USER-008,PROD-118,view,1775055666
USER-034,PROD-002,view,1775057337
USER-070,PROD-035,view,1775061545
USER-042,PROD-156,view,1775061632
USER-074,PROD-134,view,1775061725
USER-072,PROD-165,view,1775062866
USER-048,PROD-084,view,1775066553
USER-001,PROD-143,view,1775068159
USER-033,PROD-111,view,1775068161
USER-027,PROD-065,view,1775068880
USER-002,PROD-046,view,1775069290
USER-061,PROD-161,view,1775069593
USER-021,PROD-109,view,1775070045
USER-047,PROD-182,view,1775072097
USER-016,PROD-007,view,1775073038
USER-051,PROD-029,view,1775073272
USER-019,PROD-063,view,1775073462
USER-014,PROD-089,add_to_cart,1775074397
USER-072,PROD-171,view,1775074955
USER-027,PROD-059,view,1775076213
USER-047,PROD-148,view,1775076643
USER-024,PROD-170,view,1775076649
USER-071,PROD-009,view,1775077477
USER-004,PROD-161,view,1775077805
USER-014,PROD-070,purchase,1775080408
USER-058,PROD-171,add_to_cart,1775081088
USER-040,PROD-138,view,1775081577
USER-048,PROD-105,view,1775083203
USER-026,PROD-168,add_to_cart,1775083925
USER-058,PROD-112,view,1775084643
USER-060,PROD-019,view,1775085040
USER-040,PROD-089,view,1775085696
USER-010,PROD-030,add_to_cart,1775085801
USER-065,PROD-143,view,1775086244
USER-053,PROD-063,add_to_cart,1775089098
USER-007,PROD-100,view,1775089615
USER-012,PROD-140,view,1775090032
USER-058,PROD-077,view,1775091084
USER-020,PROD-079,view,1775093934
USER-058,PROD-061,view,1775094137
USER-059,PROD-053,view,1775094657
USER-032,PROD-086,view,1775095683
USER-037,PROD-059,view,1775096175
USER-048,PROD-038,add_to_cart,1775098071
USER-060,PROD-142,view,1775098754
USER-006,PROD-144,view,1775099987
USER-063,PROD-182,view,1775102333
USER-068,PROD-154,view,1775102692
USER-039,PROD-082,view,1775106094
USER-007,PROD-138,add_to_cart,1775106790
USER-053,PROD-053,view,1775108321
USER-035,PROD-053,add_to_cart,1775109660
USER-055,PROD-104,view,1775110068
USER-062,PROD-086,purchase,1775110757
USER-042,PROD-108,view,1775111166
USER-049,PROD-027,view,1775111664
USER-001,PROD-079,add_to_cart,1775112118
USER-017,PROD-143,view,1775113162
USER-057,PROD-059,view,1775113662
USER-015,PROD-159,add_to_cart,1775113926
USER-032,PROD-046,view,1775114259
USER-044,PROD-198,view,1775114800
USER-059,PROD-129,view,1775118061
USER-016,PROD-014,add_to_cart,1775118704
USER-001,PROD-115,view,1775119210
USER-040,PROD-006,view,1775123159
USER-036,PROD-130,view,1775123350
USER-008,PROD-132,purchase,1775125288
USER-065,PROD-037,view,1775125542
USER-045,PROD-138,view,1775126200
USER-027,PROD-139,view,1775128767
USER-052,PROD-016,view,1775133636
USER-041,PROD-165,view,1775136219
USER-018,PROD-099,view,1775136700
USER-005,PROD-180,view,1775136882
USER-014,PROD-100,view,1775137248
USER-015,PROD-124,view,1775138567
USER-070,PROD-061,view,1775139424
USER-064,PROD-153,view,1775139664
USER-063,PROD-156,view,1775140558
USER-024,PROD-009,view,1775141612
USER-053,PROD-050,view,1775141643
USER-043,PROD-011,view,1775141727
USER-030,PROD-125,view,1775141785
USER-040,PROD-050,purchase,1775142940
USER-023,PROD-093,add_to_cart,1775146014
USER-040,PROD-134,view,1775147576
USER-068,PROD-090,view,1775147635
USER-033,PROD-028,view,1775147769
USER-037,PROD-091,view,1775148773
USER-067,PROD-014,purchase,1775149512
USER-055,PROD-023,add_to_cart,1775150562
USER-031,PROD-003,view,1775152139
USER-027,PROD-057,view,1775153259
USER-015,PROD-146,view,1775153649
USER-022,PROD-072,view,1775153651
USER-006,PROD-076,view,1775154159
USER-017,PROD-139,view,1775158681
USER-012,PROD-169,view,1775159189
USER-031,PROD-174,view,1775159633
USER-013,PROD-048,view,1775159839
USER-073,PROD-049,add_to_cart,1775160501
USER-016,PROD-107,view,1775163896
USER-031,PROD-063,view,1775164341
USER-002,PROD-043,view,1775164629
USER-036,PROD-167,view,1775164797
USER-027,PROD-071,view,1775165469
USER-048,PROD-091,view,1775165832
USER-051,PROD-104,view,1775165943
USER-055,PROD-053,view,1775166401
USER-067,PROD-028,view,1775169805
USER-011,PROD-082,view,1775171900
USER-068,PROD-177,view,1775178055
USER-060,PROD-129,view,1775179635
USER-042,PROD-019,view,1775180182
USER-052,PROD-107,view,1775180573
USER-050,PROD-156,view,1775180670
USER-023,PROD-100,view,1775181920
USER-053,PROD-154,add_to_cart,1775182714
USER-015,PROD-069,view,1775182897
USER-025,PROD-137,view,1775184279
USER-028,PROD-168,view,1775184511
USER-070,PROD-062,view,1775186523
USER-055,PROD-057,view,1775186909
USER-061,PROD-119,view,1775187395
USER-012,PROD-048,view,1775187751
USER-049,PROD-132,add_to_cart,1775188180
USER-070,PROD-052,view,1775191356
USER-033,PROD-023,view,1775192635
USER-066,PROD-190,view,1775194567
USER-016,PROD-026,view,1775195043
USER-063,PROD-143,view,1775195374
USER-036,PROD-065,add_to_cart,1775195922
USER-060,PROD-085,view,1775198348
USER-041,PROD-077,view,1775201598
USER-026,PROD-004,view,1775201955
USER-070,PROD-192,view,1775202677
USER-072,PROD-133,view,1775204237
USER-022,PROD-141,view,1775204297
USER-055,PROD-016,view,1775205473
USER-012,PROD-025,view,1775205606
USER-048,PROD-110,view,1775206915
USER-048,PROD-055,view,1775206930
USER-027,PROD-058,view,1775207157
USER-072,PROD-042,view,1775207783
USER-012,PROD-039,view,1775210259
USER-052,PROD-126,view,1775211160
USER-023,PROD-184,view,1775211224
USER-020,PROD-139,view,1775211249
USER-023,PROD-161,view,1775212245
USER-048,PROD-130,view,1775213480
USER-059,PROD-200,view,1775216909
USER-034,PROD-110,view,1775218023
USER-017,PROD-086,view,1775221696
USER-042,PROD-188,view,1775221901
USER-011,PROD-174,view,1775222302
USER-003,PROD-060,view,1775223653
USER-022,PROD-052,view,1775224185
USER-033,PROD-072,view,1775226356
USER-039,PROD-026,view,1775226467
USER-028,PROD-138,add_to_cart,1775227218
USER-070,PROD-056,view,1775229946
USER-075,PROD-198,view,1775231840
USER-045,PROD-074,purchase,1775232015
USER-073,PROD-007,add_to_cart,1775232713
USER-035,PROD-186,view,1775233033
USER-026,PROD-154,view,1775233131
USER-002,PROD-157,view,1775233994
USER-034,PROD-053,view,1775234761
USER-064,PROD-137,view,1775238315
USER-023,PROD-189,view,1775239024
USER-040,PROD-181,view,1775239249
USER-014,PROD-071,view,1775240018
USER-036,PROD-074,view,1775240040
USER-017,PROD-121,view,1775240213
USER-033,PROD-050,view,1775240742
USER-012,PROD-028,add_to_cart,1775242699
USER-057,PROD-141,view,1775244440
USER-043,PROD-109,view,1775244865
USER-047,PROD-108,view,1775244968
USER-055,PROD-148,purchase,1775244986
USER-028,PROD-051,view,1775245089
USER-026,PROD-145,view,1775245397
USER-055,PROD-012,view,1775245481
USER-004,PROD-014,view,1775247190
USER-059,PROD-019,view,1775249436
USER-053,PROD-057,add_to_cart,1775250435
USER-060,PROD-168,view,1775250730
USER-001,PROD-113,add_to_cart,1775251863
USER-067,PROD-127,view,1775253891
USER-020,PROD-001,view,1775254385
USER-025,PROD-074,view,1775254491
USER-007,PROD-172,view,1775258027
USER-062,PROD-078,view,1775258477
USER-044,PROD-180,view,1775259834
USER-009,PROD-020,view,1775260227
USER-074,PROD-121,view,1775261564
USER-041,PROD-036,view,1775263105
USER-067,PROD-182,add_to_cart,1775263622
USER-029,PROD-177,add_to_cart,1775263921
USER-002,PROD-151,view,1775264734
USER-030,PROD-103,add_to_cart,1775265579
USER-034,PROD-136,view,1775266520
USER-072,PROD-173,view,1775266861
USER-001,PROD-001,view,1775267894
USER-061,PROD-108,view,1775267917
USER-019,PROD-061,view,1775269631
USER-005,PROD-145,add_to_cart,1775270467
USER-066,PROD-029,view,1775270513
USER-015,PROD-123,view,1775270908
USER-070,PROD-053,view,1775272021
USER-040,PROD-037,view,1775272202
USER-067,PROD-095,add_to_cart,1775272259
USER-054,PROD-147,view,1775275840
USER-008,PROD-082,view,1775275941
USER-027,PROD-075,view,1775275996
USER-017,PROD-158,add_to_cart,1775276308
USER-066,PROD-050,view,1775276378
USER-070,PROD-192,add_to_cart,1775278748
USER-069,PROD-167,view,1775279361
USER-020,PROD-043,view,1775280319
USER-024,PROD-048,view,1775280387
USER-055,PROD-024,view,1775281736
USER-026,PROD-195,add_to_cart,1775282804
USER-049,PROD-067,view,1775283173
USER-027,PROD-138,view,1775284260
USER-056,PROD-045,view,1775285052
USER-027,PROD-074,view,1775287001
USER-021,PROD-114,add_to_cart,1775288424
USER-053,PROD-060,view,1775288902
USER-001,PROD-143,view,1775290092
USER-022,PROD-129,purchase,1775290099
USER-012,PROD-052,purchase,1775291578
USER-005,PROD-181,view,1775291726
USER-054,PROD-026,view,1775295038
USER-010,PROD-014,view,1775297821
USER-028,PROD-094,purchase,1775298521
USER-063,PROD-186,view,1775303118
USER-033,PROD-010,view,1775303149
USER-075,PROD-035,view,1775305889
USER-071,PROD-016,view,1775306616
USER-042,PROD-083,view,1775306655
USER-022,PROD-042,view,1775307681
USER-037,PROD-173,view,1775308806
USER-037,PROD-076,view,1775309875
USER-059,PROD-058,view,1775310857
USER-012,PROD-101,view,1775311163
USER-036,PROD-191,view,1775311686
USER-042,PROD-041,view,1775312720
USER-068,PROD-071,add_to_cart,1775314211
USER-048,PROD-085,add_to_cart,1775314273
USER-049,PROD-030,add_to_cart,1775315333
USER-012,PROD-104,purchase,1775315539
USER-040,PROD-178,view,1775315866
USER-062,PROD-199,view,1775317139
USER-038,PROD-060,view,1775317552
USER-075,PROD-171,view,1775320471
USER-054,PROD-141,add_to_cart,1775324598
USER-063,PROD-095,add_to_cart,1775324919
USER-017,PROD-156,view,1775325909
USER-033,PROD-068,view,1775326496
USER-074,PROD-136,view,1775326703
USER-014,PROD-051,purchase,1775326813
USER-020,PROD-059,view,1775333970
USER-045,PROD-110,view,1775334260
USER-032,PROD-097,view,1775335436
USER-014,PROD-110,view,1775335510
USER-072,PROD-192,view,1775335746
USER-024,PROD-148,add_to_cart,1775336457
USER-006,PROD-149,view,1775337494
USER-033,PROD-110,purchase,1775337966
USER-057,PROD-166,add_to_cart,1775338764
USER-032,PROD-105,view,1775338997
USER-031,PROD-174,view,1775339906
USER-028,PROD-033,add_to_cart,1775341262
USER-024,PROD-163,view,1775341348
USER-068,PROD-098,view,1775342463
USER-005,PROD-176,view,1775343038
USER-051,PROD-027,view,1775343313
USER-047,PROD-114,view,1775343409
USER-071,PROD-006,view,1775343541
USER-016,PROD-123,add_to_cart,1775344301
USER-032,PROD-123,view,1775344334
USER-013,PROD-016,view,1775344365
USER-019,PROD-106,view,1775344908
USER-046,PROD-116,view,1775345150
USER-022,PROD-034,view,1775345152
USER-069,PROD-138,view,1775345527
USER-072,PROD-067,view,1775347786
USER-027,PROD-192,view,1775349862
USER-033,PROD-139,view,1775352084
USER-061,PROD-156,view,1775353782
USER-019,PROD-078,view,1775354181
USER-050,PROD-178,view,1775354384
USER-002,PROD-145,view,1775356012
USER-051,PROD-020,view,1775356709
USER-002,PROD-010,view,1775356780
USER-053,PROD-187,view,1775357080
USER-047,PROD-139,view,1775357588
USER-013,PROD-123,view,1775360669
USER-029,PROD-080,view,1775360947
USER-040,PROD-118,view,1775361383
USER-041,PROD-014,view,1775361948
USER-070,PROD-099,view,1775362595
USER-021,PROD-165,view,1775362680
USER-025,PROD-134,view,1775363154
USER-036,PROD-100,view,1775364166
USER-035,PROD-100,view,1775365426
USER-045,PROD-103,add_to_cart,1775366212
USER-013,PROD-089,view,1775366649
USER-004,PROD-093,view,1775367098
USER-044,PROD-183,purchase,1775369485
USER-046,PROD-082,view,1775370529
USER-011,PROD-192,view,1775372615
USER-013,PROD-071,view,1775372669
USER-029,PROD-047,view,1775372748
USER-045,PROD-193,view,1775372892
USER-065,PROD-145,view,1775372981
USER-006,PROD-079,view,1775373967
USER-008,PROD-176,view,1775374431
USER-026,PROD-137,add_to_cart,1775376676
USER-037,PROD-178,view,1775377713
USER-063,PROD-128,add_to_cart,1775377751
USER-066,PROD-069,view,1775380676
USER-020,PROD-100,add_to_cart,1775380841
USER-002,PROD-036,add_to_cart,1775384124
USER-068,PROD-189,view,1775385280
USER-024,PROD-083,view,1775385492
USER-073,PROD-121,add_to_cart,1775385803
USER-047,PROD-139,view,1775386898
USER-074,PROD-142,view,1775387142
USER-067,PROD-114,view,1775390058
USER-032,PROD-088,view,1775392753
USER-014,PROD-102,view,1775393467
USER-059,PROD-035,view,1775393815
USER-039,PROD-134,add_to_cart,1775395801
USER-034,PROD-003,view,1775396228
USER-070,PROD-026,view,1775396614
USER-048,PROD-104,view,1775396652
USER-061,PROD-106,view,1775396780
USER-068,PROD-029,view,1775396945
USER-010,PROD-014,view,1775397046
USER-064,PROD-011,add_to_cart,1775398222
USER-010,PROD-012,view,1775399548
USER-025,PROD-049,view,1775403289
USER-023,PROD-171,add_to_cart,1775403358
USER-051,PROD-082,view,1775404294
USER-040,PROD-192,view,1775408316
USER-039,PROD-080,view,1775409480
USER-002,PROD-156,view,1775411073
USER-025,PROD-200,view,1775411715
USER-031,PROD-028,view,1775413277
USER-048,PROD-125,view,1775414661
USER-073,PROD-100,view,1775414939
USER-009,PROD-161,view,1775418206
USER-011,PROD-159,add_to_cart,1775418937
USER-007,PROD-025,view,1775422151
USER-013,PROD-184,view,1775422536
USER-013,PROD-031,view,1775422625
USER-008,PROD-092,view,1775422976
USER-046,PROD-014,view,1775423771
USER-007,PROD-190,view,1775424968
USER-072,PROD-168,view,1775425028
USER-033,PROD-023,view,1775425218
USER-073,PROD-043,view,1775425335
USER-018,PROD-102,view,1775427826
USER-036,PROD-175,view,1775428084
USER-072,PROD-135,view,1775429255
USER-027,PROD-056,view,1775430232
USER-020,PROD-145,view,1775431591
USER-011,PROD-171,view,1775433800
USER-010,PROD-086,view,1775435470
USER-063,PROD-057,view,1775438368
USER-061,PROD-122,add_to_cart,1775438520
USER-010,PROD-149,view,1775438581
USER-065,PROD-185,view,1775439424
USER-019,PROD-077,purchase,1775439795
USER-045,PROD-128,add_to_cart,1775439970
USER-073,PROD-155,view,1775440261
USER-051,PROD-024,view,1775441004
USER-009,PROD-002,view,1775442281
USER-069,PROD-008,view,1775442655
USER-031,PROD-179,view,1775444196
USER-030,PROD-170,add_to_cart,1775446194
USER-049,PROD-114,view,1775447854
USER-007,PROD-019,view,1775449181
USER-075,PROD-133,add_to_cart,1775451495
USER-012,PROD-010,view,1775452414
USER-045,PROD-093,view,1775453412
USER-024,PROD-092,purchase,1775454229
USER-069,PROD-165,view,1775455299
USER-040,PROD-176,view,1775456913
USER-065,PROD-047,view,1775457647
USER-053,PROD-066,view,1775458549
USER-045,PROD-112,view,1775458901
USER-058,PROD-048,view,1775459455
USER-019,PROD-076,view,1775460223
USER-047,PROD-125,view,1775460729
USER-039,PROD-156,view,1775461238
USER-027,PROD-045,add_to_cart,1775461720
USER-067,PROD-017,view,1775462242
USER-020,PROD-117,view,1775462843
USER-068,PROD-162,view,1775465482
USER-037,PROD-143,view,1775465836
USER-020,PROD-140,view,1775466601
USER-064,PROD-180,view,1775467742
USER-068,PROD-174,view,1775469598
USER-059,PROD-178,view,1775471381
USER-026,PROD-027,view,1775471866
